'CNPJ';'Outlet';'Cidade';'2017/09';'2017/10';'2017/11';'Total Geral'
27000000000000;'DROGARIA TATIANA';'VOTORANTIM';1;;;1
27000000000000;'DROGALIFE';'ABADIANIA';;2;;2
27100000000000;'DROGARIA YHAGI FARMA EIRELI ME';'SAO PAULO';;1;;1
27100000000000;'DROGARIA MAIS SAUDE';'VARGEM GRANDE DO SUL';1;1;;2
27100000000000;'DROG PENIDO';'BELO HORIZONTE';;1;;1
27100000000000;'DROG IMEDIATA';'SAO JOAO DE MERITI';1;2;;2
27100000000000;'FARMAVIDA';'IBIUNA';1;1;;2
27100000000000;'DROGARIA BEM MELHOR';'QUISSAMA';1;1;;2
27100000000000;'DROGARIA POUPE MAIS';'SORRISO';;5;1;6
27100000000000;'FARMACIA BERNARDO HORTA';'CACHOEIRO DE ITAPEMIRIM';;2;;2
27100000000000;'SESA';'VITORIA';;153;;153
27100000000000;'DROGARIA EXFARMA';'SAO PAULO';;1;;1
27100000000000;'FARMACIA REAL';'ARCOVERDE';2;1;;3
27100000000000;'FARMACIA PROVIDA';'FORTALEZA';3;;3;6
27100000000000;'FARMACIA MEDPREV';'SARANDI';;1;;1
27100000000000;'DROG MAXIMA POPULAR';'RIO DAS OSTRAS';1;;;1
27100000000000;'GOND FARMA';'GUARATINGUETA';1;;;1
27100000000000;'DROGARIA MAX';'CASIMIRO DE ABREU';3;5;;8
27100000000000;'DROGARIA MAX';'CASIMIRO DE ABREU';;4;;4
27100000000000;'JR FARMA FARMACIA';'CABO FRIO';2;1;;3
27100000000000;'DROGARIA SAO MARCOS MEDICAMENTOS';'SAO JOAO DEL REI';1;;;1
27100000000000;'FARMACIA MOSSA SENHORA AUXILIADORA - 3610';'ITARANA';5;7;1;13
27100000000000;'GIROTTO E COELHO DROGARIA';'SAO PAULO';;4;;4
27100000000000;'DROGARIA PHARMAVIDA RIO PRETO';'SAO JOSE DO RIO PRETO';1;2;2;5
27100000000000;'FARMACIA POPULAR DO ESTADO';'LONDRINA';1;;;1
27100000000000;'GALIAS GALIAS COM PROD FARM';'CAMPINAS';;1;;1
27100000000000;'DROGARIA MARIANA';'LUZIANIA';;3;;3
27100000000000;'DROGARIA MAX';'MACAE';2;2;;4
27100000000000;'AMERICANA SAUDE';'SAO VICENTE DE MINAS';;5;;5
27100000000000;'DROGARIA DOMINGOS';'MONSENHOR TABOSA';;0;;0
27100000000000;'JOAO CAMARA FARMA';'JOAO CAMARA';1;;;1
27100000000000;'DROG BABY';'SAO JOSE DO VALE DO RIO PRETO';1;0;;2
27100000000000;'FARMACIA DROGALIMA LTDA';'ITAOCARA';1;;;1
27100000000000;'VICENTE ALVES';'FORTALEZA';1;;;1
27100000000000;'FARMA ROSARIO';'CAMPO LIMPO PAULISTA';1;1;;2
27100000000000;'TURELLA E LIMA DROG';'VARGEM';1;;;1
27100000000000;'FARMACIA TREVO';'JERONIMO MONTEIRO';4;6;;10
27100000000000;'DROGARIA SAO JOSE';'PARAZINHO';1;2;;3
27100000000000;'FARMACIA MAGE';'ITAJAI';1;;;1
27100000000000;'DROGARIA ULTRA OFERTA';'CARIACICA';;5;;5
27100000000000;'CLIN.GERIATRICA B.TIJUCA';'RIO DE JANEIRO';1;4;;5
27100000000000;'FCIA BRASIL';'BAIXO GUANDU';;2;;2
27100000000000;'DOUTOR FARMA';'SAO PAULO';2;;;2
27100000000000;'DROGARIA FERRER (LOUVEIRA)';'LOUVEIRA';;2;;2
27100000000000;'FARMACIA E DROGARIA SAO JUDAS TADEU - 3693';'IUNA';1;1;1;3
27200000000000;'FARMACIA TAPUIAS';'TUPA';3;2;;5
27200000000000;'PRO SAUDE';'MUNDO NOVO';;;1;1
27200000000000;'DROGARIA BOM PRECO';'GUARACI';;2;;2
27200000000000;'DROGARIA ARAGAO';'MURIAE';2;;;2
27200000000000;'VIDA MAIS FARMACIA';'FREDERICO WESTPHALEN';;2;;2
27200000000000;'MARIA C. C. CONTE - DROGARIA - ME';'JAU';;1;;1
27200000000000;'POLI+FARMA LTDA - ME';'FRONTEIRA';2;;;2
27200000000000;'FARMACIA ZERO HORA';'PARAUAPEBAS';;1;;1
27200000000000;'DROGARIA ROCHA';'AGUAS FORMOSAS';;2;;2
27200000000000;'DROGARIA ATUAL';'BELFORD ROXO';11;1;;12
27200000000000;'DROGARIA PAJEU';'RIO DE JANEIRO';20;10;4;33
27200000000000;'FARMACIA UNICA';'NOVA IGUACU';;1;;1
27200000000000;'DROGARIA BRAGA ARAGAO';'BRASILIA';;1;1;2
27200000000000;'FARMACIA IDEAL';'SAO MIGUEL DAS MATAS';1;;;1
27200000000000;'DROGARIA BEM ESTAR';'SAO LUIS DE MONTES BELOS';2;;;2
27200000000000;'DROGARIA OUROFARMA';'CRIXAS';2;;;2
27200000000000;'FCIA ALMEIDA';'PINTADAS';1;;;1
27200000000000;'DROGAO POPULAR';'TOUROS';;2;;2
27200000000000;'FARMACIA DESCONTO FACIL';'SIQUEIRA CAMPOS';1;;;1
27200000000000;'FARMA IPE';'IPIABAS (BARRA DO PIRAI)';;1;;1
27200000000000;'DROG PERF INDEPENDENCIA';'RIO DE JANEIRO';1;;;1
27200000000000;'DROG ARABOSA';'LINHARES';;2;;2
27200000000000;'FARMACIA SANTO ANTONIO';'TOLEDO';;;1;1
27200000000000;'FARMACIA POPULAR DO POVO';'CUIABA';2;;;2
27200000000000;'L C VIEIRA PAULINO   ME';'MOMBACA';1;;;1
27300000000000;'DROGARIA MENOR PRECO DE PEREIRA BARRETO';'PEREIRA BARRETO';2;1;;3
27300000000000;'FARMACIA DO CARLOS';'JOINVILLE';;6;;6
27300000000000;'FARMARIM';'COLATINA';4;1;;5
27300000000000;'GIOBOLICO DROGARIA';'PARACATU';2;;;2
27300000000000;'DROGARIA MARILENE';'BARUERI';;2;;2
27300000000000;'FARMACIA IDEAL LTDA';'VIANA';1;1;;2
27300000000000;'MMA DROG E PERF EIRELI - EPP';'QUEIMADOS';;3;;3
27300000000000;'VILA FARMA';'CARIACICA';1;;;1
27300000000000;'FARMACIA PRECO BAIXO';'SAO JOSE';;1;;1
27300000000000;'FARMACIA POPULAR';'SERROLANDIA';;1;;1
27300000000000;'DROG CONTADINI';'LINHARES';1;;;1
27300000000000;'CS PHARMA & ESTABELECIMENTO DE SAUDE';'RIO DE JANEIRO';;1;;1
27300000000000;'DROGARIAS ITALIA';'NITEROI';2;;;2
27300000000000;'FARM FARMILIA';'SAO GONCALO';1;;;1
27300000000000;'TOTALFARMA';'IPANEMA';1;;;1
27300000000000;'DROGAMARYS';'NOVO GAMA';2;2;;4
27300000000000;'PHARMA DO TRABALHADOR';'ORIZONA';1;;;1
27300000000000;'DROGARIA SAO JOAO';'NOVA VENECIA';3;3;;6
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';2;3;1;6
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';2;4;1;6
27300000000000;'FARMACIA SANTA LUCIA';'COLATINA';9;9;;18
27300000000000;'FARMACIA SANTA LUCIA';'COLATINA';4;7;8;19
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';;1;;1
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';;2;;2
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';6;4;;9
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';11;7;4;22
27300000000000;'FARMACIA SANTA LUCIA';'SERRA';1;1;;2
27300000000000;'FARMACIA SANTA LUCIA';'ARACRUZ';2;5;;7
27300000000000;'FARMACIA SANTA LUCIA';'ARACRUZ';3;;3;6
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';6;;;6
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';4;3;11;17
27300000000000;'FARMACIA SANTA LUCIA';'CARIACICA';4;6;1;11
27300000000000;'FARMACIA SANTA LUCIA';'CARIACICA';2;6;1;9
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';5;9;2;16
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';11;2;7;20
27300000000000;'FARMACIA SANTA LUCIA';'VILA VELHA';6;10;2;18
27300000000000;'FARMACIA SANTA LUCIA';'VILA VELHA';4;11;4;19
27300000000000;'FARMACIA SANTA LUCIA';'SERRA';;6;2;8
27300000000000;'FARMACIA SANTA LUCIA';'SERRA';;3;3;6
27300000000000;'FARMACIA SANTA LUCIA';'VILA VELHA';4;8;;12
27300000000000;'FARMACIA SANTA LUCIA';'VILA VELHA';5;3;3;11
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';6;2;;8
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';3;5;0;9
27300000000000;'FARMACIA SANTA LUCIA';'SERRA';1;2;;3
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';5;3;;7
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';;3;1;4
27300000000000;'FARMACIA SANTA LUCIA';'CARIACICA';4;3;1;8
27300000000000;'FARMACIA SANTA LUCIA';'CARIACICA';4;3;2;9
27300000000000;'FARMACIA SANTA LUCIA';'VILA VELHA';2;1;;3
27300000000000;'FARMACIA SANTA LUCIA';'VILA VELHA';1;1;;2
27300000000000;'FARMACIA SANTA LUCIA';'LINHARES';7;3;1;11
27300000000000;'FARMACIA SANTA LUCIA';'LINHARES';8;;;8
27300000000000;'FARMACIA SANTA LUCIA';'VILA VELHA';1;6;;7
27300000000000;'FARMACIA SANTA LUCIA';'VILA VELHA';4;;3;7
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';3;1;;4
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';;1;;1
27300000000000;'FARMACIA SANTA LUCIA';'SERRA';2;1;;3
27300000000000;'FARMACIA SANTA LUCIA';'SERRA';1;1;;2
27300000000000;'FARMACIA SANTA LUCIA';'GUARAPARI';5;1;;6
27300000000000;'FARMACIA SANTA LUCIA';'GUARAPARI';3;2;1;6
27300000000000;'FARMACIA SANTA LUCIA';'GUARAPARI';5;7;1;13
27300000000000;'FARMACIA SANTA LUCIA';'GUARAPARI';7;5;;11
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';6;8;;14
27300000000000;'FARMACIA SANTA LUCIA';'VITORIA';7;4;3;14
27300000000000;'FARMACIA SANTA LUCIA';'VILA VELHA';6;1;;7
27300000000000;'FARMACIA SANTA LUCIA';'VILA VELHA';2;2;;4
27300000000000;'FARMACIA SANTA LUCIA';'ARACRUZ';;1;;1
27300000000000;'FARMACIA SANTA LUCIA';'SAO GABRIEL DA PALHA';3;3;;6
27300000000000;'FARMACIA SANTA LUCIA';'SAO GABRIEL DA PALHA';5;2;;7
27300000000000;'FARMACIA SANTA LUCIA';'LINHARES';8;2;1;11
27300000000000;'FARMACIA SANTA LUCIA';'CACHOEIRO DE ITAPEMIRIM';2;;;2
27300000000000;'FARMACIA SANTA LUCIA';'CACHOEIRO DE ITAPEMIRIM';;2;;2
27300000000000;'DROG E PERF BENJAMIN JF LTDA ME';'JUIZ DE FORA';;1;;1
27300000000000;'FARMALUPA';'INDAIATUBA';;3;;3
27300000000000;'FARMA CENTRO';'VERA CRUZ';;2;;2
27300000000000;'DROGARIA H R LTDA';'VILA VELHA';2;1;;3
27300000000000;'DROG ALG ELITE';'RIO DE JANEIRO';3;;;3
27300000000000;'BIODROGAS';'ITAI';2;4;;6
27400000000000;'DROGARIA MICHELLI LTDA.';'VILA VELHA';3;;;3
27400000000000;'DROGARIA ULTRAPOPULAR VENDA NOVA';'BELO HORIZONTE';;1;;1
27400000000000;'DROGARIA ALVES LTDA';'BOA ESPERANCA';1;2;;3
27400000000000;'FARMACIA INTERNACIONAL II';'ANTONINA';1;1;;2
27400000000000;'DROG VENECIANA';'NOVA VENECIA';1;1;;2
27400000000000;'DROG SANTA RITA DE CASSIA';'LINHARES';;1;;1
27400000000000;'COMPLEXO PHARMA';'ITAITINGA';1;2;;3
27400000000000;'DROGAMARYS';'LUZIANIA';1;5;;6
27400000000000;'BIGFARMA';'SAO JOSE DOS PINHAIS';;1;;1
27400000000000;'BRUNA ELOI LACERDA BISINOTO DROGARIA - ME';'IGARAPAVA';1;;;1
27400000000000;'DROGARIA TALHAMARES';'CACERES';;1;;1
27400000000000;'FARM PORTAL DA SAUDE';'JABOATAO DOS GUARARAPES';;1;;1
27400000000000;'DROGARIA UNIAO LTDA.';'VITORIA';;1;;1
27400000000000;'DROGARIA ECONOMICA';'GOIANESIA';2;;;2
27400000000000;'DROGARIA MATRIZ';'CONCEICAO DO MATO DENTRO';;3;;3
27400000000000;'DROGAPOP';'SAO LUIS DE MONTES BELOS';;1;;1
27400000000000;'DROGARIAS NOVA FARMA LTDA';'GUARULHOS';1;3;3;7
27400000000000;'FARMACIA PROGRESSO';'CARIACICA';;1;;1
27400000000000;'MARCIELI CUNHA DA SILVA ME';'CACHOEIRINHA';;1;;1
27400000000000;'DROGARIA FARIA LTDA';'ALTO RIO NOVO';2;;1;3
27400000000000;'FARMACIA FLORIVITA';'FLORIANOPOLIS';1;;;1
27400000000000;'DROG LEOPOLDINA';'CAMPOS DOS GOYTACAZES';2;3;;5
27400000000000;'FARMACIA TESCH';'LARANJA DA TERRA';2;2;;4
27400000000000;'DROGARIA E MEDICAMENTOS W11';'SUZANO';1;1;;2
27400000000000;'FARMACIA PAI NOSSO';'CAPITAO POCO';1;;;1
27400000000000;'DROGARIA QI 18 W PARK';'BRASILIA';;1;;1
27400000000000;'DROGARIA BERGAMIM';'NOVA VENECIA';14;7;;21
27400000000000;'HYPER FARMA SILVA';'CARAPICUIBA';;1;;1
27500000000000;'DROGARIAS ULTRA POPULAR';'BANANAL';;2;;2
27500000000000;'FARMACIA PHARMA SOL';'CARAPICUIBA';;1;;1
27500000000000;'DROGAITU';'ITU';2;2;;4
27500000000000;'DROGARIA CAMPEA POPULAR REPUBLICA';'SAO PAULO';1;;;1
27500000000000;'IGOR BIZUTTI BARRETO ME';'BARIRI';2;5;;7
27500000000000;'DROG PESSOA';'RIO DE JANEIRO';1;;;1
27500000000000;'DROGARIA EXATA';'RIO DE JANEIRO';2;4;;6
27500000000000;'DROGARIA PRO VIDA';'ITUMBIARA';1;;;1
27500000000000;'FARMACIA ALIANCA - 3572';'BARRA DE SAO FRANCISCO';;1;;1
27500000000000;'DROGARIAS ULTRA POPULAR';'ALEXANIA';1;;;1
27500000000000;'DROG DROGAFAR';'LINHARES';2;3;;5
27500000000000;'DROGARIA MAIS SAUDE';'RIO VERDE';;1;;1
27500000000000;'DROGARIA SAO LUIZ';'LINHARES';6;5;;11
27500000000000;'CENTRAL FARMA';'SURUBIM';2;;;2
27500000000000;'DROGARIA BEM ESTAR';'GUARULHOS';3;;;3
27500000000000;'DROGARIA ROVILE';'SALTO DE PIRAPORA';;2;;2
27500000000000;'FARMACIA DO ADELSON - 3606';'SAO GABRIEL DA PALHA';;2;;2
27500000000000;'DROG LOPES';'CACHOEIRO DE ITAPEMIRIM';5;4;;9
27500000000000;'FRANCISCO TOREZANI';'SANTA TERESA';4;2;;6
27500000000000;'FARMACIA BOSI - 3588';'COLATINA';3;3;;6
27500000000000;'FARMACIA ORLETTI 3631';'SAO GABRIEL DA PALHA';;2;;2
27500000000000;'FARMARILANDIA 3620';'MARILANDIA';;4;;4
27500000000000;'FARMACIA CARDOSO';'COLATINA';6;3;;9
27500000000000;'OTIMA FARMA';'BELO HORIZONTE';6;;;6
27500000000000;'RI DROG LTDA EPP';'SAO PAULO';3;;;3
27500000000000;'DROGARIA ULTRA POPULAR';'CORRENTINA';2;1;;2
27500000000000;'DROGARIA AVENIDA';'CAMBUCI';;1;;1
27500000000000;'DROGAFARMA';'CAMPOS SALES';1;1;;1
27500000000000;'DROGARIA + SAUDE';'VARZEA';3;1;;3
27500000000000;'PRAZERES DROGARIA';'EMBU DAS ARTES';3;6;;8
27500000000000;'FARMACIA SUPERPOPULAR MASTERFARMA';'CAMBORIU';1;;;1
27500000000000;'DROGARIA NORDESTE';'RIO DE JANEIRO';4;2;;6
27500000000000;'NOVA ETICA';'SAO PAULO';1;1;;2
27500000000000;'DROGARIA ITA';'ITABORAI';1;;;1
27500000000000;'DROG GRAMADO MORUMBI';'SAO PAULO';1;2;;2
27500000000000;'FARMACIA UNIFARMA';'CIANORTE';2;;;2
27500000000000;'JJ MELLO DROGARIA';'MAIRIPORA';1;1;;1
27500000000000;'DROGARIA SHIRLEY';'SERRA';3;;;3
27500000000000;'DROGAZUL II';'APARECIDA DE GOIANIA';1;;;1
27500000000000;'DROGABEL';'PETROPOLIS';2;1;;3
27500000000000;'FARMACIA SAUDE VITAL';'GRAJAU';;1;;1
27500000000000;'FARMA VEIGA';'APARECIDA DE GOIANIA';;2;;2
27500000000000;'FARMACIA BOM JESUS VIA CASTELO';'BAURU';1;;;1
27600000000000;'DROGARIA CONTORNO';'VITORIA';3;1;;4
27600000000000;'VERIDIANA FARMA';'RIO DE JANEIRO';3;2;;5
27600000000000;'PHARMACIA IRIS';'ALEGRE';;1;;1
27600000000000;'ULTRA SAO BENTO FARMA';'POCOS DE CALDAS';;1;;1
27600000000000;'ELISABETH CRISTINA';'OURINHOS';;1;;1
27600000000000;'FARMACIA ECONOMICA';'UNIAO DO SUL';;1;;1
27600000000000;'DROGARIA ZARTORI';'GOIANIA';1;;;1
27600000000000;'DROG FARMINAS';'BRAUNAS';;3;;3
27600000000000;'VALDIR MATTARUCO';'RIBEIRAO PRETO';1;;;1
27600000000000;'FARMA CENTER';'PLANALTO';1;;;1
27600000000000;'DROG GUARANA';'ARACRUZ';1;;;1
27600000000000;'FARMACIA BEM ESTAR';'JABOATAO DOS GUARARAPES';1;2;;3
27600000000000;'DROGARIA SAO VICENTE';'CACHOEIRO DE ITAPEMIRIM';2;1;;3
27600000000000;'DROGARIA BESSA LANCA';'SAO PAULO';;1;;1
27600000000000;'DROGARIA ESTRELA';'PIRAPOZINHO';;4;;4
27600000000000;'RODRIGUES FERREIRA & TSUZUKI LIMA';'PIEDADE';;1;;1
27600000000000;'DROG CENTRAL';'RIO DE JANEIRO';1;2;;3
27600000000000;'DROGAMAX';'ADAMANTINA';1;;;1
27600000000000;'DROGARIA E FARMACIA ULTRA ROSARIO';'POCOS DE CALDAS';;1;;1
27600000000000;'DROG QUATRO ESQUINAS';'ITAOCARA';4;3;3;10
27600000000000;'DROGARIA PARAISO';'JOINVILLE';;1;;1
27600000000000;'GRAMADO FARMA SAO CAMILO';'CARAPICUIBA';;1;;1
27600000000000;'CITYFARMA';'CORDEIRO';3;2;;5
27600000000000;'FARMACIAS ARARUAMA';'SAO JOAO DE MERITI';;4;;4
27600000000000;'DROG CARDOSO E PEREIRA';'CURITIBA';;1;;1
27600000000000;'DROGARIA JUSSARA LARA';'CAIEIRAS';1;2;;3
27600000000000;'CITYFARMA';'CASIMIRO DE ABREU';4;4;2;9
27600000000000;'DROGARIA ATUAL';'SEROPEDICA';4;5;;9
27600000000000;'FARMACIA ELE E ELA CASTRO LTDA';'NITEROI';;2;;2
27600000000000;'DROGARIAS MEP';'RIO DE JANEIRO';1;;;1
27600000000000;'MULTIDROGAS';'FERNANDOPOLIS';3;3;1;7
27600000000000;'DROG CRISTAL';'NITEROI';;1;;1
27600000000000;'DROG JGA BARRA MALL LTDA ME';'RIO DE JANEIRO';1;;;1
27600000000000;'FCIA PINHEIRO MACHADO';'RIO DE JANEIRO';;2;;2
27600000000000;'DROGARIAS CRISTAL';'NITEROI';;8;;8
27600000000000;'FARMACIA RIO SAO PAULO';'NOVA IGUACU';;1;;1
27600000000000;'DROGARIA UNIVERSO';'RIACHINHO';1;1;;2
27700000000000;'DROGARIA PEGALE';'RIO DE JANEIRO';3;4;;7
27700000000000;'DROGAFAR';'FARTURA';1;;;1
27700000000000;'FARM ADONAI LTDA ME';'SAO GONCALO';;;1;1
27700000000000;'DROG LEE';'RIO DE JANEIRO';2;;;2
27700000000000;'DROGARIA MEGA CARIOCA';'RIO DE JANEIRO';2;;;2
27700000000000;'FARMACIA LEAL';'FLORES';1;;;1
27700000000000;'ALEMAR DAS DROGAS LTDA';'RIO DE JANEIRO';;;1;1
27700000000000;'DROGARIA NOSSA SENHORA DAS GRACAS';'SAO PEDRO';1;4;;5
27700000000000;'KIMURA & LIMA';'NOVO HORIZONTE';1;1;;2
27700000000000;'NELCY CORDEIRO FORNAZARI';'CURITIBA';1;;;1
27700000000000;'FCIA HR';'NOVA FRIBURGO';6;;;6
27700000000000;'FCIA HR';'NOVA FRIBURGO';1;7;;8
27700000000000;'FCIA HR';'NOVA FRIBURGO';7;4;;11
27700000000000;'FCIA HR';'NOVA FRIBURGO';6;3;;9
27700000000000;'FCIA HR';'NOVA FRIBURGO';;2;;2
27700000000000;'FCIA HR';'CABO FRIO';;1;;1
27700000000000;'FCIA HR';'CABO FRIO';3;8;;11
27700000000000;'DROG AQUARIUS DE MESQUITA';'MESQUITA';;2;;2
27700000000000;'FARMA VIDA';'ACREUNA';3;;;3
27700000000000;'DROG SAYONARA';'SAO JOAO DA BARRA';;;1;1
27700000000000;'DROG DA CANASTRA';'SAO JOAO BATISTA DO GLORIA';;4;;4
27700000000000;'DROGARIA AUSTIN';'NOVA IGUACU';15;2;;17
27700000000000;'DROGARIA NOVA CAMARA';'RIO DE JANEIRO';;1;;1
27700000000000;'DROGARIA SAO SEBASTIAO CRUZILIA';'CRUZILIA';;;1;1
27700000000000;'CARIMAI DROGARIA';'PETROPOLIS';2;2;;4
27700000000000;'DROGARIAS ULTRA POPULAR';'SAO BERNARDO DO CAMPO';1;;;1
27700000000000;'DROG STA CATARINA ANA JACINTA';'PRESIDENTE PRUDENTE';2;;;2
27700000000000;'CONFARMA';'SAO GONCALO DO AMARANTE';;1;;1
27700000000000;'FCIA COVANCA LTDA';'SAO GONCALO';1;;;1
27700000000000;'DROGARIA BOA SAUDE';'NEROPOLIS';1;;;1
27700000000000;'FARMACIA PRECO MAIS BAIXO';'ARARICA';1;;;1
27700000000000;'FCIA CENTRAL DE MARICA';'MARICA';1;1;;2
27700000000000;'FARMACIA CRISTAMI LTDA';'RIO DE JANEIRO';12;9;;21
27700000000000;'FARMACIA D+';'ITAPEMA';;1;;1
27700000000000;'DROGARIA APENDINO';'SANTA ADELIA';2;1;;3
27700000000000;'FCIA CORREA DUTRA LTD';'RIO DE JANEIRO';5;5;;10
27700000000000;'CITYFARMA';'RIO DE JANEIRO';2;6;;8
27700000000000;'FARM FLORES';'SAO PAULO';;2;;2
27700000000000;'FARMACIA OLIVEIRA';'RECIFE';;;0;0
27700000000000;'CITYFARMA';'RIO DE JANEIRO';;2;;2
27700000000000;'DROGAMAIS PERNAMBUCO';'LONDRINA';;1;;1
27700000000000;'FARMACIA UNIVERSAL';'COLATINA';3;1;;4
27700000000000;'DROGARIA LIMOEIRO';'SERRA';;4;;4
27700000000000;'FARMACIA VIDA E SAUDE LTDA';'CURITIBA';1;;;1
27700000000000;'CLAUDIA CARVALHO DOS SANTOS SILVA';'NARANDIBA';;1;;1
27700000000000;'FARMACIA SENA';'CASTRO';1;1;;2
27700000000000;'FCIA SOARES';'ICONHA';2;2;;4
27700000000000;'DROGARIA APIACA';'DUQUE DE CAXIAS';5;11;2;17
27800000000000;'FARMELHOR';'JAGUAQUARA';;1;;1
27800000000000;'DROGAO POPULAR';'SAO FRANCISCO DE SALES';1;;;1
27800000000000;'DROG DINI LTDA';'VILA VELHA';1;1;;2
27800000000000;'DROGARIA ECONOMICA POPULAR';'SAO PAULO';1;1;;2
27800000000000;'DROGARIAS MUNDIAL';'RIO DE JANEIRO';1;;;1
27800000000000;'MATIPO P HARMA';'MATIPO';3;;;3
27800000000000;'FARMACIA FARMAVIDA';'BLUMENAU';;2;;2
27800000000000;'VALDENUCI JULIANO DROGARIA';'RIBEIRAO PRETO';1;1;;2
27800000000000;'DROGARIA VIVER BEM EIRELI ME';'BRASILIA';3;;;3
27800000000000;'DROGAVITTA A FARMACIA DO TRABALHADOR';'ARACAJU';2;;;2
27800000000000;'C L R FARMA';'BARRA DO PIRAI';;7;;7
27800000000000;'FABIANA O. DA SILVA DROGARIA';'IPEUNA';;1;;1
27800000000000;'DROGARIA FAMILIA';'JAPERI';1;;;1
27800000000000;'FARMACIA FIEL';'TELEMACO BORBA';1;;;1
27800000000000;'NEUZA FARMA';'SAO LUIS';;1;;1
27800000000000;'DROGARIA RAFAELA';'AGUAS LINDAS DE GOIAS';;3;;3
27800000000000;'M DE L B DA SILVA ME';'ARACATUBA';2;14;;15
27800000000000;'FARMACIA REISS';'CARAA';;1;;1
27800000000000;'DROGARIA MINASFARMA';'CAMPOS DOS GOYTACAZES';;1;;1
27800000000000;'DROGARIAS ATUAL';'SAO JOAO DE MERITI';30;;;30
27800000000000;'DROGARIA FRATERNIDADE';'SAO JOSE DO RIO PRETO';;1;;1
27800000000000;'F L CAVALCANTE SOARES FARMACIA';'PAO DE ACUCAR';;1;;1
27800000000000;'BAHIA FARMA';'IPATINGA';;1;;1
27800000000000;'DROG. BOM PRECO';'MAMONAS';;1;;1
27800000000000;'AAGM DROGARIA';'SAO JOSE DO RIO PRETO';;1;;1
27800000000000;'DROG LIDER DE VICENTE DE CARVALHO';'RIO DE JANEIRO';1;1;;2
27800000000000;'FARMACIA SAO JOSE';'RIO BANANAL';;1;;1
27800000000000;'DROAGALI';'SOROCABA';;1;;1
27800000000000;'FARMACIA ALICE';'SALVADOR';;1;;1
27800000000000;'DROGARIA E PERFUMARIA VALERIA';'POA';1;;;1
27800000000000;'REDE ECONOMIA';'BELFORD ROXO';1;;;1
27800000000000;'FCIA WALLACE';'CAMPOS DOS GOYTACAZES';3;3;;6
27900000000000;'CONDE ATACADISTA';'CACAPAVA';706;385;;1.091
27900000000000;'DROGARIA IMPERATRIZ DE VA';'NATIVIDADE';2;3;;5
27900000000000;'ONZEMED COMERCIO DE MEDICAMENTOS';'SERAFINA CORREA';1;3;;4
27900000000000;'CRISTIANA B FRANCO DROG ME';'GUARA';1;;;1
27900000000000;'MARCAL  ZACARONE';'VIRADOURO';;3;;3
27900000000000;'DROGARIA CARDOSO';'ITABERAI';;2;;2
27900000000000;'DROG DAMICA C PIROVANI';'ITAPERUNA';1;1;;2
27900000000000;'DROGAMARYS';'GOIANIA';;1;;1
27900000000000;'D.C. DROGARIA';'FAXINALZINHO';;1;;1
27900000000000;'LILIAN FABIANA CARAMASCHI TESSARI';'JALES';4;;1;5
27900000000000;'FARMACIA ANDARAI';'ANDARAI';2;2;;4
27900000000000;'FARMACIA VITAL BRASIL LTD';'NITEROI';4;3;;6
27900000000000;'R J DROGARIA';'BELFORD ROXO';;;5;5
27900000000000;'REDE DE DROGARIAS VIVA MAIS';'MESQUITA';3;;;3
27900000000000;'POSTO DE MEDICAMENTOS AGUIA';'GOVERNADOR MANGABEIRA';;;1;1
27900000000000;'DROGAMARCOS';'PLANURA';4;;;4
27900000000000;'DROGARIA COSTA E MONTEIRO';'SAO GONCALO';;1;;1
27900000000000;'DROG OFERTAO';'RIO DE JANEIRO';1;9;;10
27900000000000;'HOSPITAL DOUTOR BADIM';'RIO DE JANEIRO';7;;;7
27900000000000;'FARMACIA AGUIAR';'MUNIZ FREIRE';;3;;3
27900000000000;'DROGARIA POPULAR';'ARINOS';2;1;;3
27900000000000;'DROG CENTRAL DO JABOUR LT';'RIO DE JANEIRO';5;3;;8
27900000000000;'DROGARIA PORTUGAL';'SAO JOAO DE MERITI';0;;;0
27900000000000;'NATFARMA';'LENCOIS PAULISTA';2;10;;12
27900000000000;'CITYFARMA';'TERESOPOLIS';1;2;;3
27900000000000;'DROG RIBEIRO E MALTE';'BELO HORIZONTE';;1;;1
27900000000000;'DROG CENTRAL DE FRIBURGO';'NOVA FRIBURGO';;2;;2
